s.no.,P,E,Tmax,Tmin
11845,0.1775,6.242307692,0,1
11846,1.190576923,6.398076923,0,1
11847,0,6.317307692,0,1
11848,0,6.376923077,0,1
11849,0,6.403846154,0,1
11850,0,6.417307692,0,1
11851,0.033076923,6.080769231,0,1
11852,0.796153846,5.917307692,0,1
11853,0.3075,5.596153846,0,1
11854,1.460384615,5.625,0,1
11855,0.723269231,5.632692308,0,1
11856,0.585769231,5.755769231,0,1
11857,1.005576923,5.755769231,0,1
11858,3.15,5.563461538,0,1
11859,11.96807692,5.384615385,0,1
11860,3.324230769,4.332692308,0,1
11861,0.744615385,5.482692308,0,1
11862,28.02846154,4.157692308,0,1
11863,13.15615385,4.440384615,0,1
11864,0.524807692,4.242307692,0,1
11865,0.0475,4.348076923,0,1
11866,0.223653846,3.971153846,0,1
11867,12.88615385,4.228846154,0,1
11868,61.36653846,2.688461538,0,1
11869,1137.455962,2.973076923,0,1
11870,41.89115385,2.917307692,0,1
11871,14.71576923,3.161538462,0,1
11872,1.476153846,4.198076923,0,1
11873,0.593653846,4.190384615,0,1
11874,3.010384615,4.151923077,0,1
11875,2.815192308,4.040384615,0,1
11876,1.606153846,3.984615385,0,1
11877,2.071730769,4.101923077,0,1
11878,0.390384615,4.115384615,0,1
11879,1.017307692,4.148076923,0,1
11880,0.781538462,4.240384615,0,1
11881,0.405576923,4.3,0,1
11882,0.991346154,4.342307692,0,1
11883,1.058653846,4.201923077,0,1
11884,0.417692308,4.569230769,0,1
11885,5.300192308,4.303846154,0,1
11886,11.6025,4.159615385,0,1
11887,8.907884615,3.730769231,0,1
11888,3.798461538,4.1,0,1
11889,5.378269231,4.096153846,0,1
11890,5.938846154,4.151923077,0,1
11891,6.553653846,4.326923077,0,1
11892,4.666538462,4.373076923,0,1
11893,1.660769231,4.4,0,1
11894,0.205,4.346153846,0,1
11895,5.221923077,4.365384615,0,1
11896,13.71673077,3.580769231,0,1
11897,1043.220577,2.794230769,0,1
11898,1973.444615,2.573076923,0,1
11899,20.22826923,2.690384615,0,1
11900,9.74,3.144230769,0,1
11901,14.20923077,3.240384615,0,1
11902,4.461730769,3.775,0,1
11903,1.510192308,4.023076923,0,1
11904,0.864423077,4.217307692,0,1
11905,1.794230769,4.228846154,0,1
11906,17.29903846,4.030769231,0,1
11907,48.50365385,3.119230769,0,1
11908,42.68826923,2.626923077,0,1
11909,21.77576923,2.923076923,0,1
11910,11.90884615,3.396153846,0,1
11911,7.800961538,3.292307692,0,1
11912,6.473076923,3.326923077,0,1
11913,3.767692308,3.290384615,0,1
11914,9.246346154,3.621153846,0,1
11915,9.274615385,3.586538462,0,1
11916,70.30596154,2.757692308,0,1
11917,50.83903846,2.528846154,0,1
11918,12.10980769,2.859615385,0,1
11919,5.065,3.344230769,0,1
11920,9.744423077,3.507692308,0,1
11921,26.03692308,3.276923077,0,1
11922,27.74307692,2.828846154,0,1
11923,13.22538462,2.973076923,0,1
11924,13.31923077,2.692307692,0,1
11925,15.15326923,2.984615385,0,1
11926,33.8725,2.723076923,0,1
11927,31.21269231,2.561538462,0,1
11928,10.89307692,2.838461538,0,1
11929,10.61923077,3.317307692,0,1
11930,2.746346154,3.536538462,0,1
11931,10.20730769,3.734615385,0,1
11932,14.18192308,3.503846154,0,1
11933,39.35442308,3.744230769,0,1
11934,29.32307692,3.882692308,0,1
11935,8.976730769,3.855769231,0,1
11936,26.02346154,3.555769231,0,1
11937,20.00807692,2.875,0,1
11938,34.14711538,3.046153846,0,1
11939,37.78230769,2.948076923,0,1
11940,7.763653846,3.588461538,0,1
11941,7.271538462,3.648076923,0,1
11942,2.772307692,3.636538462,0,1
11943,2.709615385,3.623076923,0,1
11944,3.596346154,3.623076923,0,1
11945,5.333461538,3.630769231,0,1
11946,17.2675,3.25,0,1
11947,12.50442308,3.438461538,0,1
11948,16.34461538,3.623076923,0,1
11949,15.0675,3.317307692,0,1
11950,19.30326923,2.855769231,0,1
11951,21.64596154,2.753846154,0,1
11952,17.79653846,2.584615385,0,1
11953,13.31634615,2.703846154,0,1
11954,16.41634615,2.871153846,0,1
11955,14.78923077,2.909615385,0,1
11956,4.487884615,3.705769231,0,1
11957,5.673269231,3.776923077,0,1
11958,4.065192308,3.721153846,0,1
11959,2.588653846,3.742307692,0,1
11960,3.435,3.765384615,0,1
11961,18.33461538,3.705769231,0,1
11962,3.575576923,3.411538462,0,1
11963,1.195961538,3.755769231,0,1
11964,0.864423077,3.923076923,0,1
11965,0.679807692,3.923076923,0,1
11966,2.030192308,3.7,0,1
11967,8.759807692,3.669230769,0,1
11968,11.40461538,3.517307692,0,1
11969,12.14673077,2.961538462,0,1
11970,18.94846154,3.334615385,0,1
11971,12.97307692,3.009615385,0,1
11972,9.398846154,3.240384615,0,1
11973,5.59,3.442307692,0,1
11974,1.830384615,3.438461538,0,1
11975,2.88,3.426923077,0,1
11976,1.750192308,3.530769231,0,1
11977,0.800961538,3.609615385,0,1
11978,0,3.680769231,0,1
11979,0,3.876923077,0,1
11980,0,3.844230769,0,1
11981,0,3.780769231,0,1
11982,0.353076923,3.8,0,1
11983,4.915384615,3.548076923,0,1
11984,13.11576923,3.182692308,0,1
11985,9.182884615,3.142307692,0,1
11986,11.42576923,3.063461538,0,1
11987,1.938461538,3.128846154,0,1
11988,2.003846154,3.153846154,0,1
11989,0.5625,3.232692308,0,1
11990,0.096538462,3.303846154,0,1
11991,0,3.388461538,0,1
11992,0,3.330769231,0,1
11993,0,3.432692308,0,1
11994,0,3.505769231,0,1
11995,0,3.623076923,0,1
11996,0.118269231,3.811538462,0,1
11997,0.308846154,3.621153846,0,1
11998,1.733076923,3.390384615,0,1
11999,0.533653846,3.273076923,0,1
12000,0,3.538461538,0,1
12001,0.223846154,3.623076923,0,1
12002,0.062115385,3.509615385,0,1
12003,0.3525,3.484615385,0,1
12004,0.272307692,3.284615385,0,1
12005,1.268269231,3.232692308,0,1
12006,1.229038462,3.005769231,0,1
12007,1.011346154,3,0,1
12008,0.500961538,3.296153846,0,1
12009,0.114615385,3.413461538,0,1
12010,0.016153846,3.442307692,0,1
12011,0,3.521153846,0,1
12012,0,3.525,0,1
12013,0,3.626923077,0,1
12014,0.114615385,3.619230769,0,1
12015,0.165384615,3.615384615,0,1
12016,0.059423077,3.405769231,0,1
12017,0,3.392307692,0,1
12018,0,3.594230769,0,1
12019,0,3.615384615,0,1
12020,0,3.684615385,0,1
12021,0.001153846,3.719230769,0,1
12022,8.352692308,3.298076923,0,1
12023,14.83730769,2.448076923,0,1
12024,23.56923077,2.355769231,0,1
12025,3.185961538,2.630769231,0,1
12026,1.94,2.634615385,0,1
12027,2.810576923,2.376923077,0,1
12028,0.577692308,2.75,0,1
12029,0.017884615,3.076923077,0,1
12030,0.004807692,3.078846154,0,1
12031,0.040769231,2.523076923,0,1
12032,0.003653846,3.048076923,0,1
12033,0,3.167307692,0,1
12034,0,3.178846154,0,1
12035,0,3.098076923,0,1
12036,0,3.2,0,1
12037,0,3.288461538,0,1
12038,0,3.361538462,0,1
12039,0,3.319230769,0,1
12040,0,3.396153846,0,1
12041,0,3.340384615,0,1
12042,0,3.303846154,0,1
12043,0,3.342307692,0,1
12044,0,3.246153846,0,1
12045,0,3.271153846,0,1
12046,0,3.234615385,0,1
12047,0,3.346153846,0,1
12048,0,3.507692308,0,1
12049,0,3.503846154,0,1
12050,0,3.430769231,0,1
12051,0,3.173076923,0,1
12052,0,3.142307692,0,1
12053,0,3.45,0,1
12054,0,3.269230769,0,1
12055,0,3.1,0,1
12056,0,3.346153846,0,1
12057,0,3.45,0,1
12058,0,3.561538462,0,1
12059,0,3.621153846,0,1
12060,0,3.692307692,0,1
12061,0,3.798076923,0,1
12062,0,3.794230769,0,1
12063,0,3.803846154,0,1
12064,0.017307692,3.846153846,0,1
12065,4.389423077,3.757692308,0,1
12066,3.307692308,2.671153846,0,1
12067,0.928269231,3.182692308,0,1
12068,1.372115385,2.794230769,0,1
12069,0.725961538,2.896153846,0,1
12070,2.020769231,2.890384615,0,1
12071,2.296923077,2.967307692,0,1
12072,1.075576923,3.126923077,0,1
12073,0.733269231,3.138461538,0,1
12074,0.508076923,3.225,0,1
12075,0.192692308,3.213461538,0,1
12076,0.053461538,3.425,0,1
12077,0.028653846,3.7,0,1
12078,0.012692308,3.786538462,0,1
12079,0,3.953846154,0,1
12080,0.447115385,3.415384615,0,1
12081,1.774615385,3.405769231,0,1
12082,0.602692308,3.265384615,0,1
12083,0.031538462,3.619230769,0,1
12084,0.133461538,3.484615385,0,1
12085,1.024038462,3.438461538,0,1
12086,1.184423077,3.340384615,0,1
12087,0.820961538,3.601923077,0,1
12088,3.104423077,3.655769231,0,1
12089,3.772307692,3.392307692,0,1
12090,0.038846154,3.907692308,0,1
12091,0.005576923,4.055769231,0,1
12092,0.003269231,4.134615385,0,1
12093,0.017115385,4.205769231,0,1
12094,0.039423077,3.980769231,0,1
12095,0.012115385,3.838461538,0,1
12096,0.008653846,4.182692308,0,1
12097,0.080192308,4.215384615,0,1
12098,0.006346154,4.103846154,0,1
12099,0,4.075,0,1
12100,0.019807692,4.261538462,0,1
12101,0,4.511538462,0,1
12102,0,4.730769231,0,1
12103,0,4.519230769,0,1
12104,0,4.728846154,0,1
12105,0,4.971153846,0,1
12106,0,5.078846154,0,1
12107,0,5.115384615,0,1
12108,0,5.061538462,0,1
12109,0,5.019230769,0,1
12110,0,5.236538462,0,1
12111,0,5.267307692,0,1
12112,0,5.211538462,0,1
12113,0,5.242307692,0,1
12114,0,5.059615385,0,1
12115,0,4.85,0,1
12116,0,4.651923077,0,1
12117,0,4.709615385,0,1
12118,0,4.686538462,0,1
12119,0,4.532692308,0,1
12120,0.063076923,4.480769231,0,1
12121,0.042307692,4.386538462,0,1
12122,0.006153846,4.453846154,0,1
12123,0.544807692,3.980769231,0,1
12124,0.913461538,4.330769231,0,1
12125,0.534615385,4.394230769,0,1
12126,0,4.405769231,0,1
12127,0,4.630769231,0,1
12128,0,4.969230769,0,1
12129,0,4.923076923,0,1
12130,0,4.798076923,0,1
12131,0,4.642307692,0,1
12132,0,4.85,0,1
12133,0,4.951923077,0,1
12134,0,5.1,0,1
12135,0,5.132692308,0,1
12136,0.013653846,4.994230769,0,1
12137,0.053653846,4.707692308,0,1
12138,0.451153846,4.613461538,0,1
12139,0.216346154,4.382692308,0,1
12140,0.354038462,4.592307692,0,1
12141,0.0125,4.690384615,0,1
12142,0.656153846,4.592307692,0,1
12143,1.110961538,4.228846154,0,1
12144,22.18461538,4.117307692,0,1
12145,17.35307692,4.388461538,0,1
12146,7.649230769,3.773076923,0,1
12147,1.260384615,4.015384615,0,1
12148,0.619615385,4.307692308,0,1
12149,1.045576923,4.394230769,0,1
12150,0.385961538,4.575,0,1
12151,0.034230769,4.913461538,0,1
12152,0.524615385,4.961538462,0,1
12153,1.569615385,4.909615385,0,1
12154,1.117692308,4.884615385,0,1
12155,6.796923077,4.886538462,0,1
12156,0.997884615,4.755769231,0,1
12157,0.905769231,4.828846154,0,1
12158,0.004230769,4.905769231,0,1
12159,0.01,5.317307692,0,1
12160,0.005384615,5.401923077,0,1
12161,0,5.636538462,0,1
12162,0,6.063461538,0,1
12163,0,6.061538462,0,1
12164,0.156923077,6.05,0,1
12165,0.358076923,5.782692308,0,1
12166,0.101923077,6.225,0,1
12167,0,6.323076923,0,1
12168,0,6.294230769,0,1
12169,0,6.353846154,0,1
12170,0,6.390384615,0,1
12171,0,6.263461538,0,1
12172,0,6.288461538,0,1
12173,0,6.311538462,0,1
12174,0,6.242307692,0,1
12175,0,6.146153846,0,1
12176,0,6.065384615,0,1
12177,0,5.969230769,0,1
12178,0,6.142307692,0,1
12179,0,6.421153846,0,1
12180,0,6.326923077,0,1
12181,0,6.251923077,0,1
12182,0,6.344230769,0,1
12183,0,6.465384615,0,1
12184,0,6.642307692,0,1
12185,0,6.598076923,0,1
12186,0,5.961538462,0,1
12187,0.039807692,6.105769231,0,1
12188,0.776538462,6.153846154,0,1
12189,0.672307692,6.440384615,0,1
12190,0,6.596153846,0,1
12191,0.394230769,6.669230769,0,1
12192,0,6.482692308,0,1
12193,0,6.576923077,0,1
12194,0,6.834615385,0,1
12195,0,6.894230769,0,1
12196,0,6.998076923,0,1
12197,0,6.798076923,0,1
12198,0.013653846,6.413461538,0,1
12199,0.549423077,6.217307692,0,1
12200,1.152884615,6.005769231,0,1
12201,2.12,5.915384615,0,1
12202,0.938846154,5.569230769,0,1
12203,1.952115385,5.461538462,0,1
12204,2.012307692,5.592307692,0,1
12205,0.750769231,5.457692308,0,1
12206,0.346346154,6.113461538,0,1
12207,0.401730769,5.934615385,0,1
12208,0.149038462,5.801923077,0,1
12209,0.399807692,5.532692308,0,1
12210,0.113461538,5.307692308,0,1
12211,0.860576923,5.542307692,0,1
12212,0.526153846,5.751923077,0,1
12213,0.078846154,5.884615385,0,1
12214,0.717307692,5.926923077,0,1
12215,0.165576923,5.55,0,1
12216,0.328846154,5.505769231,0,1
12217,0.230769231,5.701923077,0,1
12218,0.001923077,6.182692308,0,1
12219,0.004038462,5.801923077,0,1
12220,0.002884615,5.567307692,0,1
12221,0.003076923,5.936538462,0,1
12222,0.001923077,6.028846154,0,1
12223,0.001923077,6.267307692,0,1
12224,0.001923077,6.221153846,0,1
12225,0.002307692,6.201923077,0,1
12226,0.000961538,6.176923077,0,1
12227,0,6.15,0,1
12228,0,5.925,0,1
12229,0.013461538,6.119230769,0,1
12230,0.0975,5.971153846,0,1
12231,0.102307692,5.623076923,0,1
12232,0.538846154,5.913461538,0,1
12233,1.940192308,6.055769231,0,1
12234,0.781538462,5.028846154,0,1
12235,0.043461538,5.925,0,1
12236,0.318076923,6.451923077,0,1
12237,0.14,5.780769231,0,1
12238,0.054423077,5.930769231,0,1
12239,2.311153846,5.969230769,0,1
12240,0.134230769,5.388461538,0,1
12241,8.089615385,4.232692308,0,1
12242,23.06307692,3.755769231,0,1
12243,8.856538462,3.863461538,0,1
12244,4.819807692,4.165384615,0,1
12245,8.946538462,3.928846154,0,1
12246,36.35384615,3.205769231,0,1
12247,69.51519231,2.640384615,0,1
12248,11.325,3.584615385,0,1
12249,2.175769231,4.146153846,0,1
12250,2.996346154,4.092307692,0,1
12251,2.486730769,3.684615385,0,1
12252,14.02519231,3.680769231,0,1
12253,27.65769231,2.669230769,0,1
12254,27.22557692,2.671153846,0,1
12255,15.26384615,3.353846154,0,1
12256,6.914423077,3.930769231,0,1
12257,5.828846154,3.817307692,0,1
12258,11.83826923,3.819230769,0,1
12259,10.35769231,3.988461538,0,1
12260,8.222692308,3.930769231,0,1
12261,21.89846154,3.757692308,0,1
12262,26.27403846,3.655769231,0,1
12263,18.08384615,3.844230769,0,1
12264,23.84038462,3.888461538,0,1
12265,12.205,3.944230769,0,1
12266,8.198461538,3.642307692,0,1
12267,8.406538462,3.198076923,0,1
12268,4.528846154,3.5,0,1
12269,12.88307692,3.294230769,0,1
12270,15.64326923,2.761538462,0,1
12271,8.231153846,3.290384615,0,1
12272,16.18788462,3.6,0,1
12273,10.05115385,3.294230769,0,1
12274,5.369615385,3.825,0,1
12275,8.671730769,4.051923077,0,1
12276,24.51384615,4.188461538,0,1
12277,41.70384615,3.713461538,0,1
12278,30.20076923,3.792307692,0,1
12279,24.76403846,3.915384615,0,1
12280,41.1125,3.786538462,0,1
12281,39.54596154,3.211538462,0,1
12282,40.46192308,2.861538462,0,1
12283,11.61730769,2.886538462,0,1
12284,3.979807692,3.703846154,0,1
12285,16.34807692,3.569230769,0,1
12286,16.93211538,3.011538462,0,1
12287,239.6940385,2.844230769,0,1
12288,18.53711538,3.251923077,0,1
12289,23.77173077,3.248076923,0,1
12290,20.73884615,3.353846154,0,1
12291,4.317115385,3.894230769,0,1
12292,1.605961538,4,0,1
12293,4.502884615,3.848076923,0,1
12294,33.31442308,3.732692308,0,1
12295,24.67615385,3.551923077,0,1
12296,32.20480769,3.365384615,0,1
12297,5.442692308,3.503846154,0,1
12298,5.930576923,3.853846154,0,1
12299,3.585961538,3.738461538,0,1
12300,9.211730769,3.784615385,0,1
12301,6.978269231,3.753846154,0,1
12302,0.603461538,3.878846154,0,1
12303,0.326538462,3.969230769,0,1
12304,1.794038462,4.048076923,0,1
12305,13.88538462,3.230769231,0,1
12306,25.59711538,2.753846154,0,1
12307,21.44923077,2.892307692,0,1
12308,11.56134615,3.290384615,0,1
12309,16.99730769,3.353846154,0,1
12310,11.28807692,3.225,0,1
12311,5.150769231,3.421153846,0,1
12312,7.073076923,3.630769231,0,1
12313,12.76692308,3.809615385,0,1
12314,6.104423077,3.557692308,0,1
12315,6.53,3.701923077,0,1
12316,8.860576923,3.830769231,0,1
12317,6.164807692,3.542307692,0,1
12318,16.3175,3.936538462,0,1
12319,10.58596154,3.534615385,0,1
12320,12.05288462,3.678846154,0,1
12321,18.15807692,3.715384615,0,1
12322,35.35288462,3.632692308,0,1
12323,28.45461538,3.559615385,0,1
12324,25.26576923,3.411538462,0,1
12325,1788.051923,3.375,0,1
12326,16.37538462,3.088461538,0,1
12327,13.80480769,3.075,0,1
12328,14.27519231,3.267307692,0,1
12329,11.81653846,3.486538462,0,1
12330,8.480384615,3.503846154,0,1
12331,5.537115385,3.446153846,0,1
12332,14.52884615,3.451923077,0,1
12333,11.63942308,3.275,0,1
12334,4.508461538,3.296153846,0,1
12335,5.023653846,3.376923077,0,1
12336,3.9375,3.501923077,0,1
12337,1.492884615,3.480769231,0,1
12338,3.697692308,3.642307692,0,1
12339,6.125769231,3.388461538,0,1
12340,8.013653846,3.521153846,0,1
12341,6.696538462,3.473076923,0,1
12342,6.093846154,3.478846154,0,1
12343,2.781730769,3.444230769,0,1
12344,3.612692308,3.315384615,0,1
12345,4.548846154,3.386538462,0,1
12346,6.863653846,3.369230769,0,1
12347,1.196538462,3.419230769,0,1
12348,0.334615385,3.394230769,0,1
12349,0.329423077,3.505769231,0,1
12350,0.072115385,3.511538462,0,1
12351,1.071346154,3.461538462,0,1
12352,3.880576923,3.186538462,0,1
12353,8.774807692,3.255769231,0,1
12354,2.480961538,3.240384615,0,1
12355,1.898076923,3.276923077,0,1
12356,2.043846154,3.184615385,0,1
12357,1.531730769,3.205769231,0,1
12358,0.538461538,3.261538462,0,1
12359,0.122307692,3.286538462,0,1
12360,0.025769231,3.453846154,0,1
12361,0,3.676923077,0,1
12362,0,3.95,0,1
12363,0,4.071153846,0,1
12364,0,3.967307692,0,1
12365,0,3.965384615,0,1
12366,0,3.961538462,0,1
12367,0,3.934615385,0,1
12368,0,3.853846154,0,1
12369,0,3.892307692,0,1
12370,1.031923077,3.888461538,0,1
12371,2.085192308,3.163461538,0,1
12372,1.098269231,2.863461538,0,1
12373,0.096730769,3.271153846,0,1
12374,0,3.455769231,0,1
12375,0.993461538,3.596153846,0,1
12376,8.910961538,2.721153846,0,1
12377,2.227692308,2.490384615,0,1
12378,3.393461538,2.823076923,0,1
12379,1.613269231,3.007692308,0,1
12380,0.051538462,3.182692308,0,1
12381,0.101346154,3.290384615,0,1
12382,0.0325,3.173076923,0,1
12383,0.075576923,3.111538462,0,1
12384,0.882884615,3.125,0,1
12385,0.221346154,3.130769231,0,1
12386,1.153461538,2.875,0,1
12387,0.083653846,3.219230769,0,1
12388,0.318653846,3.394230769,0,1
12389,0.007692308,3.35,0,1
12390,0.013076923,3.353846154,0,1
12391,0.004038462,3.357692308,0,1
12392,0.013076923,3.442307692,0,1
12393,0.0325,3.396153846,0,1
12394,1.698653846,2.971153846,0,1
12395,1.357115385,2.586538462,0,1
12396,0.972884615,2.990384615,0,1
12397,0.003269231,3.259615385,0,1
12398,0,3.369230769,0,1
12399,5.003461538,3.294230769,0,1
12400,23.76519231,1.921153846,0,1
12401,21.24346154,2.232692308,0,1
12402,6.318269231,2.205769231,0,1
12403,2.403846154,2.480769231,0,1
12404,2.605,2.603846154,0,1
12405,1.734230769,2.846153846,0,1
12406,1.507115385,2.836538462,0,1
12407,0.492884615,2.95,0,1
12408,0.058846154,2.909615385,0,1
12409,1.795961538,2.753846154,0,1
12410,0.283269231,3.096153846,0,1
12411,0,3.042307692,0,1
12412,0,3.130769231,0,1
12413,0,3.167307692,0,1
12414,0.004230769,3.396153846,0,1
12415,0.004807692,3.378846154,0,1
12416,0,3.301923077,0,1
12417,0,3.311538462,0,1
12418,0,3.307692308,0,1
12419,0,3.407692308,0,1
12420,0,3.471153846,0,1
12421,0,3.476923077,0,1
12422,0,3.528846154,0,1
12423,0,3.496153846,0,1
12424,0,3.646153846,0,1
12425,0,3.761538462,0,1
12426,0,3.823076923,0,1
12427,0,3.796153846,0,1
12428,0,3.823076923,0,1
12429,0,3.865384615,0,1
12430,0,3.755769231,0,1
12431,0,3.663461538,0,1
12432,0,3.934615385,0,1
12433,0,3.892307692,0,1
12434,0.028076923,3.832692308,0,1
12435,2.411923077,3.357692308,0,1
12436,0.579615385,3.021153846,0,1
12437,0,3.6,0,1
12438,0,3.771153846,0,1
12439,0,3.794230769,0,1
12440,0,3.751923077,0,1
12441,0,3.661538462,0,1
12442,0,3.525,0,1
12443,0,3.598076923,0,1
12444,0,4.176923077,0,1
12445,0,4.211538462,0,1
12446,0,4.417307692,0,1
12447,0,4.430769231,0,1
12448,0,4.578846154,0,1
12449,0,4.575,0,1
12450,0,4.513461538,0,1
12451,0,4.438461538,0,1
12452,0,4.528846154,0,1
12453,0,4.455769231,0,1
12454,0,4.342307692,0,1
12455,0,4.425,0,1
12456,0,4.586538462,0,1
12457,0,4.701923077,0,1
12458,0,4.669230769,0,1
12459,0,4.696153846,0,1
12460,0,4.782692308,0,1
12461,0,4.8,0,1
12462,0,4.857692308,0,1
12463,0,4.875,0,1
12464,0,4.690384615,0,1
12465,0,4.575,0,1
12466,0,4.676923077,0,1
12467,0,4.776923077,0,1
12468,0.0275,4.901923077,0,1
12469,0.413076923,4.855769231,0,1
12470,3.368461538,3.621153846,0,1
12471,0.402884615,4.094230769,0,1
12472,0,4.301923077,0,1
12473,0.020769231,4.509615385,0,1
12474,0.015961538,4.503846154,0,1
12475,0.0275,4.501923077,0,1
12476,0,4.778846154,0,1
12477,0,4.855769231,0,1
12478,0,4.892307692,0,1
12479,0,5.017307692,0,1
12480,0,5.175,0,1
12481,0,5.290384615,0,1
12482,0,5.296153846,0,1
12483,0,5.255769231,0,1
12484,0,5.157692308,0,1
12485,0,4.932692308,0,1
12486,0,5.05,0,1
12487,0,5.025,0,1
12488,0,5.1,0,1
12489,0,5.098076923,0,1
12490,0,4.986538462,0,1
12491,0,5.086538462,0,1
12492,0,5.234615385,0,1
12493,0,5.411538462,0,1
12494,0,5.240384615,0,1
12495,0,5.686538462,0,1
12496,0,5.776923077,0,1
12497,0,5.35,0,1
12498,0,5.105769231,0,1
12499,0,5.278846154,0,1
12500,0,5.294230769,0,1
12501,0,5.263461538,0,1
12502,0,5.296153846,0,1
12503,0,5.396153846,0,1
12504,0,5.442307692,0,1
12505,0,5.557692308,0,1
12506,0,5.505769231,0,1
12507,0,5.609615385,0,1
12508,0,5.930769231,0,1
12509,0,6.094230769,0,1
12510,0,6.155769231,0,1
12511,0,5.85,0,1
12512,0,5.884615385,0,1
12513,0,5.869230769,0,1
12514,0,5.982692308,0,1
12515,0,5.786538462,0,1
12516,0,5.788461538,0,1
12517,0,5.786538462,0,1
12518,0,5.961538462,0,1
12519,0,6.238461538,0,1
12520,0,6.136538462,0,1
12521,0,6.030769231,0,1
12522,0,6.175,0,1
12523,0,6.363461538,0,1
12524,0,6.273076923,0,1
12525,0,6.040384615,0,1
12526,0,6.219230769,0,1
12527,0,5.875,0,1
12528,0,6.061538462,0,1
12529,0,5.828846154,0,1
12530,0,5.576923077,0,1
12531,0,5.780769231,0,1
12532,0,5.801923077,0,1
12533,0,5.834615385,0,1
12534,0,5.659615385,0,1
12535,0.114038462,5.832692308,0,1
12536,0.013269231,5.921153846,0,1
12537,0.048846154,5.798076923,0,1
12538,0.0025,5.467307692,0,1
12539,0.565384615,5.15,0,1
12540,0.252115385,5.444230769,0,1
12541,0.247692308,5.346153846,0,1
12542,0.392307692,5.357692308,0,1
12543,0,5.382692308,0,1
12544,0.0075,5.690384615,0,1
12545,0.065961538,5.869230769,0,1
12546,0,5.998076923,0,1
12547,0.025384615,5.969230769,0,1
12548,0,6.292307692,0,1
12549,0,6.646153846,0,1
12550,0.008846154,5.975,0,1
12551,0,5.613461538,0,1
12552,0,5.780769231,0,1
12553,0.002884615,5.896153846,0,1
12554,0.172307692,5.869230769,0,1
12555,0.813846154,5.661538462,0,1
12556,0.571153846,5.167307692,0,1
12557,1.244423077,5.388461538,0,1
12558,0.606538462,5.45,0,1
12559,0.163846154,5.930769231,0,1
12560,0.025961538,6.490384615,0,1
12561,0,6.078846154,0,1
12562,0.072692308,6.178846154,0,1
12563,0.139423077,5.863461538,0,1
12564,0.007692308,6.144230769,0,1
12565,0,6.315384615,0,1
12566,0,5.651923077,0,1
12567,0.014230769,5.980769231,0,1
12568,0.003846154,6.048076923,0,1
12569,0,6.226923077,0,1
12570,0,6.351923077,0,1
12571,0,6.296153846,0,1
12572,0,6.144230769,0,1
12573,0,5.876923077,0,1
12574,0.022307692,5.761538462,0,1
12575,0,5.898076923,0,1
12576,0,6.053846154,0,1
12577,0.001153846,6.115384615,0,1
12578,0.000769231,6.367307692,0,1
12579,0,6.123076923,0,1
12580,1.011153846,5.905769231,0,1
12581,2.201346154,5.861538462,0,1
12582,4.9175,5.355769231,0,1
12583,1.493076923,5.25,0,1
12584,2.119807692,5.607692308,0,1
12585,8.655961538,5.246153846,0,1
12586,49.94730769,3.740384615,0,1
12587,10.02557692,3.796153846,0,1
12588,4.476153846,4.036538462,0,1
12589,13.52192308,4.251923077,0,1
12590,7.711153846,4.246153846,0,1
12591,27.99403846,4.334615385,0,1
12592,25.99942308,4.003846154,0,1
12593,28.12942308,3.244230769,0,1
12594,1939.728846,2.951923077,0,1
12595,130.3234615,3.3,0,1
12596,6.79,2.763461538,0,1
12597,15.18788462,3.534615385,0,1
12598,15.01923077,3.707692308,0,1
12599,9.893653846,2.909615385,0,1
12600,6.004807692,3.215384615,0,1
12601,1.665576923,3.909615385,0,1
12602,4.745961538,4.125,0,1
12603,6.375192308,4.030769231,0,1
12604,7.578269231,3.969230769,0,1
12605,2.946346154,4.034615385,0,1
12606,1.067115385,4.013461538,0,1
12607,1.223653846,3.998076923,0,1
12608,3.200192308,4.017307692,0,1
12609,10.56615385,4.075,0,1
12610,27.38076923,3.925,0,1
12611,16.89153846,4.065384615,0,1
12612,10.64461538,4.030769231,0,1
12613,17.57192308,4.144230769,0,1
12614,16.07903846,4.144230769,0,1
12615,6.75,4.121153846,0,1
12616,14.71076923,4.021153846,0,1
12617,7.7475,3.721153846,0,1
12618,20.90711538,3.542307692,0,1
12619,28.60211538,4.067307692,0,1
12620,13.67865385,3.796153846,0,1
12621,12.63519231,4.190384615,0,1
12622,14.3125,4.051923077,0,1
12623,32.08826923,3.848076923,0,1
12624,36.17865385,3.311538462,0,1
12625,23.72153846,3.217307692,0,1
12626,14.49211538,3.025,0,1
12627,3.604230769,3.488461538,0,1
12628,4.004807692,3.705769231,0,1
12629,26.14826923,3.223076923,0,1
12630,33.16173077,2.878846154,0,1
12631,19.08442308,2.598076923,0,1
12632,10.43730769,3.240384615,0,1
12633,5.791923077,4.021153846,0,1
12634,5.255192308,3.85,0,1
12635,10.89019231,3.890384615,0,1
12636,8.700576923,3.826923077,0,1
12637,4.056923077,3.648076923,0,1
12638,0.740961538,3.825,0,1
12639,2.107115385,4.030769231,0,1
12640,2.172115385,4.048076923,0,1
12641,2.865384615,4.159615385,0,1
12642,4.480384615,4.125,0,1
12643,12.40384615,4.061538462,0,1
12644,4.536538462,4.032692308,0,1
