,P,E
5154,0,4.35192307692308
5155,0,4.475
5156,0,4.36538461538462
5157,0,4.39038461538461
5158,0,4.51538461538461
5159,0,4.575
5160,0,4.62115384615384
5161,0,4.725
5162,0,4.79038461538462
5163,0,4.7923076923077
5164,0,4.77115384615385
5165,0,4.78846153846154
5166,0,4.83653846153846
5167,0,4.89423076923077
5168,0,4.80000000000001
5169,0,5.02307692307692
5170,0,5.12115384615384
5171,0,5.07692307692307
5172,0,5.01538461538461
5173,0,4.95769230769231
5174,0,4.9826923076923
5175,0,5.10192307692308
5176,0,5.07884615384615
5177,0,5.11153846153846
5178,0,5.12307692307692
5179,0,5.09423076923077
5180,0,5.35192307692308
5181,0,5.56730769230769
5182,0,5.11346153846154
5183,0,5.12115384615385
5184,0,5.05384615384615
5185,0,5.00576923076923
5186,0,4.99807692307692
5187,0,5.32884615384615
5188,0,5.44230769230769
5189,0,5.26923076923077
5190,0,5.12307692307693
5191,0,5.10384615384615
5192,0,5.31153846153846
5193,0,5.14038461538461
5194,0,5.25769230769231
5195,0,5.38846153846154
5196,0,5.47884615384615
5197,0,5.54807692307692
5198,0,5.62115384615385
5199,0,5.55384615384616
5200,0,5.61153846153846
5201,0,5.64230769230769
5202,0,5.76153846153846
5203,0,5.88653846153846
5204,0,6
5205,0,5.88269230769231
5206,0,5.90192307692308
5207,0,5.92307692307693
5208,0,5.61346153846154
5209,0,5.475
5210,0,5.51153846153846
5211,0,5.80769230769231
5212,0,6.10192307692308
5213,0,6.23076923076923
5214,0.00346153846153846,6.06153846153847
5215,0,5.6923076923077
5216,0,5.83461538461538
5217,0,5.98846153846154
5218,0,5.9173076923077
5219,0,5.84807692307692
5220,0,5.95961538461539
5221,0,5.90961538461539
5222,0,5.78269230769231
5223,0,5.73846153846154
5224,1.06961538461538,5.77692307692308
5225,0.589807692307692,5.67884615384615
5226,0.709423076923077,5.68846153846154
5227,0.985576923076923,5.76346153846154
5228,0.407884615384615,5.60769230769231
5229,0.239423076923077,5.43461538461539
5230,0.11,5.51730769230769
5231,0.400192307692308,5.64423076923077
5232,0.149423076923077,5.92692307692308
5233,0,6.01346153846154
5234,0,6.25384615384616
5235,0,6.34615384615385
5236,0,6.23269230769231
5237,1.10326923076923,6.24615384615385
5238,2.49173076923077,5.74230769230769
5239,2.96557692307692,5.01538461538461
5240,2.81788461538462,4.77884615384615
5241,4.63615384615385,4.72307692307692
5242,4.02576923076923,4.66346153846154
5243,5.48480769230769,4.63846153846154
5244,9.68288461538461,4.34038461538462
5245,7.33173076923077,4.23653846153847
5246,3.55096153846154,4.45192307692308
5247,1.83865384615385,4.3
5248,0.217115384615385,4.57115384615384
5249,1.13384615384615,4.88461538461539
5250,8.04692307692308,4.81923076923077
5251,3.19153846153846,4.28653846153847
5252,0.244423076923077,5.21538461538462
5253,0.035,6.03076923076923
5254,0.594230769230769,6.00769230769231
5255,0.65,5.71730769230769
5256,0.418846153846154,5.67884615384615
5257,0.0536538461538462,6.07307692307693
5258,0,6.55576923076923
5259,0,6.87692307692308
5260,0,6.97115384615385
5261,0.0848076923076923,6.7326923076923
5262,0.00192307692307692,6.55384615384616
5263,0,6.38461538461539
5264,0.0436538461538462,6.50961538461539
5265,0.477692307692308,6.35961538461539
5266,0.438461538461538,6.21730769230769
5267,0.00692307692307692,5.74230769230769
5268,0.0692307692307692,6.37115384615385
5269,0.565384615384615,6.43846153846154
5270,0.316153846153846,6.35192307692308
5271,0.146538461538462,6.41153846153847
5272,0.425576923076923,6.42307692307693
5273,0.454807692307692,6.20384615384615
5274,0.0317307692307692,6.36730769230769
5275,0.000192307692307692,6.25192307692308
5276,0.168653846153846,5.15192307692307
5277,0.0998076923076923,5.1576923076923
5278,0.550769230769231,3.84615384615384
5279,8.88,4.03269230769231
5280,7.86153846153846,3.61923076923077
5281,0.472307692307692,4.09038461538462
5282,5.19423076923077,4.26538461538461
5283,7.30442307692308,3.33076923076923
5284,5.12423076923077,3.81730769230769
5285,1.68173076923077,4.72884615384615
5286,2.15115384615385,4.24423076923077
5287,4.99480769230769,4.44615384615385
5288,9.735,4.24038461538462
5289,21.7657692307692,4.38653846153847
5290,18.2709615384615,4.14230769230769
5291,3.20884615384615,4.17307692307692
5292,1.28057692307692,4.00961538461539
5293,0.830576923076923,4.125
5294,0.1125,4.2
5295,0.117692307692308,4.51538461538462
5296,0.00403846153846154,4.64615384615384
5297,0.00211538461538462,4.69807692307692
5298,0.0967307692307692,4.60961538461538
5299,0.893846153846154,4.51730769230769
5300,2.61942307692308,4.69230769230769
5301,5.43807692307692,4.52692307692308
5302,6.93576923076923,4.54038461538462
5303,3.11711538461538,4.32692307692308
5304,5.04596153846154,4.41923076923077
5305,13.4498076923077,4.53076923076923
5306,922.086730769231,2.76538461538461
5307,65.5701923076923,2.71923076923077
5308,91.3563461538461,2.55961538461538
5309,44.0184615384615,2.61153846153846
5310,14.2690384615385,3.43846153846154
5311,1.67980769230769,3.65961538461538
5312,1.765,4.10192307692307
5313,1.03057692307692,3.96153846153846
5314,1.75519230769231,3.9173076923077
5315,1.10269230769231,3.82884615384615
5316,1.20576923076923,3.92115384615385
5317,0.9675,3.97307692307693
5318,0.7575,3.99615384615385
5319,1.57673076923077,4.15
5320,0.773653846153846,4.21153846153846
5321,0.501346153846154,4.21153846153846
5322,1.26788461538462,4.23269230769231
5323,2.80153846153846,3.99615384615385
5324,3.94884615384615,3.46153846153846
5325,8.87153846153846,3.47115384615385
5326,3.64442307692308,3.59615384615385
5327,3.98557692307692,3.91538461538462
5328,2.39942307692308,4.025
5329,5.07653846153846,4.00384615384616
5330,4.56615384615385,4.25192307692307
5331,5.54326923076923,4.10961538461538
5332,6.24365384615385,4.09423076923077
5333,3.59076923076923,4.11730769230769
5334,3.62211538461538,4.00769230769231
5335,5.23192307692308,4.00769230769231
5336,6.82115384615385,4.06153846153846
5337,9.48634615384615,3.95192307692308
5338,13.3817307692308,3.46153846153846
5339,15.7813461538462,3.62307692307692
5340,11.0165384615385,2.86923076923077
5341,28.4153846153846,2.93461538461539
5342,36.5432692307692,2.44038461538461
5343,15.2696153846154,2.675
5344,8.85365384615385,3.13076923076923
5345,14.6763461538462,2.82307692307692
5346,9.09365384615385,2.85192307692308
5347,4.23788461538461,3.40961538461539
5348,4.21230769230769,3.56346153846154
5349,9.49192307692307,3.31923076923077
5350,16.6101923076923,2.825
5351,37.0771153846154,2.68653846153846
5352,26.9376923076923,2.75
5353,49.5232692307692,2.47692307692308
5354,13.0453846153846,2.76538461538461
5355,4.83211538461538,3.66538461538461
5356,9.27538461538462,3.69807692307692
5357,30.6513461538462,3.55576923076923
5358,28.1167307692308,3.29423076923077
5359,26.8905769230769,3.08076923076923
5360,16.7201923076923,3.19807692307692
5361,21.91,3.64038461538461
5362,28.3788461538461,3.61923076923077
5363,27.0330769230769,3.31346153846154
5364,27.1525,3.05576923076923
5365,16.6382692307692,3.04038461538461
5366,7.47134615384615,3.33269230769231
5367,4.03461538461539,3.62115384615384
5368,10.3186538461538,3.61730769230769
5369,4.11423076923077,3.66153846153846
5370,10.3448076923077,3.63653846153846
5371,19.5678846153846,3.46153846153846
5372,12.5923076923077,3.44615384615385
5373,12.3388461538462,3.41346153846154
5374,7.56769230769231,3.65
5375,28.5407692307692,3.48461538461538
5376,40.5346153846154,2.79230769230769
5377,25.4992307692308,2.85769230769231
5378,27.4267307692308,2.61538461538461
5379,5.60673076923077,2.91730769230769
5380,3.38557692307692,3.20192307692307
5381,10.1132692307692,3.525
5382,2.16788461538462,3.73846153846154
5383,1.09980769230769,3.79423076923077
5384,3.59423076923077,3.69807692307692
5385,6.87730769230769,3.68653846153846
5386,4.6775,3.59038461538461
5387,5.33557692307692,3.63461538461538
5388,3.18519230769231,3.63653846153846
5389,3.56480769230769,3.55192307692307
5390,7.43538461538462,3.61346153846154
5391,9.15769230769231,3.66153846153846
5392,5.95269230769231,3.63461538461538
5393,6.2525,3.55192307692308
5394,10.1803846153846,3.54423076923077
5395,14.8165384615385,3.47692307692308
5396,7.87538461538462,3.38461538461539
5397,3.48961538461539,3.49615384615385
5398,2.84865384615384,3.65576923076923
5399,6.07288461538462,3.80576923076923
5400,1.17884615384615,3.77307692307692
5401,4.53403846153846,3.44230769230769
5402,2.98442307692308,3.37884615384616
5403,4.33153846153846,3.55576923076923
5404,3.82346153846154,3.26923076923077
5405,5.95576923076923,3.18269230769231
5406,17.2357692307692,3.00576923076923
5407,15.6659615384615,2.7
5408,9.83596153846154,2.75961538461539
5409,10.7586538461538,3.05576923076923
5410,6.20384615384615,3.08076923076923
5411,2.62173076923077,3.26538461538462
5412,6.32230769230769,3.28653846153846
5413,9.81538461538462,3.34807692307693
5414,4.59519230769231,3.15
5415,5.64384615384615,3.21346153846154
5416,1.00596153846154,3.17692307692307
5417,3.09076923076923,3.20576923076923
5418,3.26576923076923,3.25384615384616
5419,4.21807692307692,3.06923076923077
5420,4.18903846153846,2.89230769230769
5421,11.3828846153846,3.00769230769231
5422,2.98653846153846,2.98461538461538
5423,2.09673076923077,2.85
5424,1.41461538461538,2.90769230769231
5425,0.0928846153846154,3.06346153846154
5426,0.0203846153846154,3.16923076923077
5427,0.761153846153846,3.08653846153846
5428,0.77,2.99423076923077
5429,1.07346153846154,3
5430,0.884423076923077,2.93653846153846
5431,0.811346153846154,3.05
5432,0.02,3.26346153846154
5433,0.285384615384615,3.28076923076923
5434,0.0717307692307692,3.13653846153846
5435,0.00961538461538462,3.20961538461539
5436,0.0140384615384615,3.13653846153846
5437,0.0209615384615385,3.07307692307692
5438,0.0334615384615385,2.975
5439,0.0203846153846154,3.10384615384615
5440,0.00865384615384615,3.14615384615384
5441,0.000192307692307692,3.31730769230769
5442,0.00673076923076923,3.34423076923077
5443,0.00134615384615385,3.23461538461539
5444,0.0480769230769231,3.03461538461538
5445,0.0128846153846154,2.82115384615385
5446,0.0271153846153846,3.00192307692308
5447,0.404615384615385,3.09423076923077
5448,0.408653846153846,2.95192307692308
5449,0.00519230769230769,3.05
5450,0.00269230769230769,3.18653846153846
5451,0,3.40576923076923
5452,0,3.49423076923077
5453,0,3.46153846153846
5454,0,3.40384615384616
5455,0,3.33653846153846
5456,0,3.44038461538462
5457,0,3.41730769230769
5458,0,3.36923076923077
5459,0.00615384615384615,3.03846153846154
5460,0.0369230769230769,3.42307692307692
5461,9.47826923076923,3.24807692307692
5462,10.2628846153846,2.33653846153846
5463,1.8125,2.83269230769231
5464,0.371153846153846,2.84615384615385
5465,0.0161538461538462,3.11538461538461
5466,0.00692307692307692,3.15
5467,0.0332692307692308,3.06346153846154
5468,1.26519230769231,2.94423076923077
5469,0.0496153846153846,3.10769230769231
5470,1.03846153846154,3.18653846153846
5471,0.0815384615384615,3.02884615384615
5472,0.0488461538461538,3.11153846153846
5473,0.0592307692307692,3.23653846153846
5474,0.0213461538461538,3.22692307692308
5475,0.0551923076923077,3.16923076923077
5476,0.0371153846153846,3.02692307692308
5477,0.166923076923077,2.96346153846154
5478,0.0125,2.89807692307692
5479,0.0782692307692308,2.99230769230769
5480,0.555384615384615,3.16923076923077
5481,1.19538461538462,3.05576923076923
5482,0.00923076923076923,3.33846153846154
5483,0.000384615384615385,3.46730769230769
5484,0,3.52307692307692
5485,1.08384615384615,3.42884615384615
5486,0.556730769230769,2.71730769230769
5487,16.0269230769231,3.38461538461539
5488,1.35307692307692,3.00384615384615
5489,0,3.35384615384616
5490,0,3.30192307692307
5491,0,3.52884615384615
5492,0,3.41923076923077
5493,0,3.32115384615385
5494,0,3.38653846153846
5495,0.00980769230769231,3.52307692307692
5496,0.0128846153846154,3.32115384615385
5497,0.0217307692307692,3.44230769230769
5498,0.0176923076923077,3.59615384615384
5499,0.00692307692307692,3.69615384615384
5500,0,3.61346153846154
5501,0,3.49423076923077
5502,0,3.65961538461538
5503,0,3.93269230769231
5504,0,4.00961538461538
5505,0,4.18846153846154
5506,0,3.99807692307692
5507,0,4.03076923076923
5508,0,4.22692307692308
5509,0,4.18846153846153
5510,0.165,3.78653846153846
5511,0.355769230769231,3.69038461538462
5512,0,4.16730769230769
5513,0,4.25
5514,0,4.34230769230769
5515,0,4.33846153846154
5516,0,4.225
5517,0.0103846153846154,4.20192307692307
5518,0,4.39423076923077
5519,0,4.54615384615384
5520,0,4.35769230769231
5521,0.00403846153846154,4.29615384615385
5522,0.155576923076923,4.35576923076924
5523,0.0175,4.45192307692308
5524,0,4.58846153846154
5525,0,4.375
5526,0,4.45384615384615
5527,0,4.53076923076923
5528,0,4.54615384615384
5529,0,4.58076923076923
5530,0,4.61153846153846
5531,0,4.80961538461539
5532,0,4.66538461538461
5533,0,4.5
5534,0,4.44423076923077
5535,0,4.61730769230769
5536,0,4.59230769230769
5537,0,4.55769230769231
5538,0,4.91346153846154
5539,0,4.92692307692307
5540,0,4.48461538461538
5541,0,4.71923076923077
5542,0,4.81923076923077
5543,0,4.77692307692308
5544,0,4.80192307692308
5545,0,4.99230769230769
5546,0,4.93269230769231
5547,0,4.71153846153847
5548,4.97942307692308,4.42307692307692
5549,14.8911538461538,3.86730769230769
5550,10.0886538461538,3.29423076923077
5551,3.22211538461538,3.66538461538461
5552,0.332115384615385,4.26730769230769
5553,0,4.52115384615384
5554,0.0138461538461539,4.50384615384615
5555,0,4.66730769230769
5556,0,4.86153846153846
5557,0,4.90961538461539
5558,0,4.70576923076923
5559,0,4.7326923076923
5560,0,5.04807692307692
5561,0,5.07115384615385
5562,0,5.22884615384616
5563,0,5.3
5564,0,5.46538461538462
5565,0.00153846153846154,5.51538461538461
5566,0.000576923076923077,5.57884615384615
5567,0,5.58653846153846
5568,0,5.79230769230769
5569,0,6
5570,0,5.99038461538461
5571,0,5.96538461538461
5572,0,6.05384615384616
5573,0,6.16730769230769
5574,0.00653846153846154,6.22115384615385
5575,0.00173076923076923,5.80192307692308
5576,0.0025,5.75576923076923
5577,0.0109615384615385,5.51346153846154
5578,0,5.57692307692307
5579,0.0323076923076923,5.65
5580,0,5.83653846153846
5581,0.0392307692307692,5.73076923076923
5582,0,5.15192307692308
5583,0.0567307692307692,5.38076923076923
5584,0.000192307692307692,4.88653846153846
5585,0.0194230769230769,5.30961538461539
5586,0.0423076923076923,5.4826923076923
5587,0,5.5326923076923
5588,0,5.54615384615384
5589,0,5.69807692307692
5590,0,5.75769230769231
5591,0,5.9576923076923
5592,0,5.69230769230769
5593,0,5.72307692307692
5594,0,5.98653846153847
5595,0,6.15192307692308
5596,0,6.46153846153847
5597,0,6.10192307692308
5598,0.0642307692307692,5.86153846153846
5599,0.0917307692307693,5.96538461538461
5600,3.4,5.98461538461538
5601,1.52230769230769,5.33076923076923
5602,1.12269230769231,5.27307692307692
5603,1.84961538461538,5.6
5604,2.325,5.47692307692307
5605,2.39538461538462,5.44230769230769
5606,1.89480769230769,5.66153846153846
5607,0.602692307692308,5.83269230769231
5608,0.299038461538461,5.81538461538462
5609,0.529807692307692,5.84230769230769
5610,0.169423076923077,5.82884615384616
5611,0.840576923076923,5.73653846153846
5612,0.281153846153846,5.7
5613,0.181346153846154,5.66153846153846
5614,0.178461538461538,5.79038461538462
5615,0.989423076923077,5.77884615384615
5616,1.15596153846154,5.80192307692308
5617,1.03,5.57115384615385
5618,0.005,5.61346153846154
5619,0,5.8673076923077
5620,0,6.01923076923077
5621,0.383846153846154,5.83846153846154
5622,0,5.95961538461538
5623,0,5.91153846153846
5624,0,5.79807692307692
5625,0,5.8
5626,0.0857692307692308,5.68076923076923
5627,0.535961538461538,5.52115384615384
5628,0.215384615384615,5.40192307692308
5629,0.611346153846154,5.46153846153846
5630,1.51846153846154,5.82692307692308
5631,0,5.76538461538462
5632,0.141346153846154,5.89038461538461
5633,0.0076923076923077,5.85961538461538
5634,0.00980769230769231,5.95
5635,0.00538461538461539,6.02692307692308
5636,0.00538461538461539,6.52307692307692
5637,0,6.32692307692308
5638,0,6.45384615384616
5639,0,6.3923076923077
5640,0,6.70576923076923
5641,0,6.675
5642,0,6.65769230769231
5643,0,6.42884615384615
5644,0,6.47500000000001
5645,0.238076923076923,6.48846153846154
5646,0,6.06346153846153
5647,0.167692307692308,5.89807692307692
5648,0.0240384615384615,5.63076923076923
5649,0.0025,5.96153846153846
5650,0.00461538461538462,5.78653846153846
5651,0.00711538461538462,5.73653846153847
5652,0.00519230769230769,5.2423076923077
5653,0.0157692307692308,5.38076923076923
5654,0.140576923076923,5.27307692307693
5655,0.409038461538462,5.32115384615385
5656,0.0115384615384615,4.71923076923077
5657,1.45346153846154,5.35192307692308
5658,0.457692307692308,5.29038461538462
5659,0.00788461538461539,5.14423076923077
5660,0.00961538461538462,5.04807692307692
5661,0.0128846153846154,4.8173076923077
5662,0.0223076923076923,4.84615384615385
5663,0.121730769230769,5.14423076923077
5664,0.614615384615385,5.10769230769231
5665,3.32442307692308,4.72692307692308
5666,0.240769230769231,5.03269230769231
5667,0.0109615384615385,4.90961538461539
5668,0.263269230769231,4.775
5669,3.54288461538461,4.625
5670,30.7661538461538,4.15384615384615
5671,21.7105769230769,3.10384615384615
5672,34.0505769230769,3.56730769230769
5673,13.7159615384615,2.93269230769231
5674,21.8565384615385,2.85384615384616
5675,20.4784615384615,2.58846153846154
5676,13.9111538461538,2.64423076923077
5677,13.0576923076923,3.18461538461538
5678,9.73211538461539,3.21153846153846
5679,8.38403846153846,3.28076923076923
5680,10.0278846153846,3.60192307692308
5681,23.8182692307692,3.19807692307692
5682,14.7126923076923,3.7826923076923
5683,8.83903846153846,3.43076923076923
5684,6.62230769230769,3.98076923076923
5685,25.1898076923077,4.19615384615384
5686,9.28846153846154,3.87307692307693
5687,17.1944230769231,3.85961538461539
5688,23.3592307692308,3.83269230769231
5689,33.3076923076923,3.425
5690,28.6509615384615,2.98076923076923
5691,13.9861538461538,2.88269230769231
5692,7.8425,3.99615384615385
5693,6.64192307692308,3.58076923076923
5694,3.60230769230769,3.97692307692308
5695,4.77730769230769,3.8923076923077
5696,14.8603846153846,3.79807692307692
5697,48.3376923076923,2.50769230769231
5698,50.5382692307692,2.44423076923077
5699,34.7203846153846,2.45384615384616
5700,6.03923076923077,3.61730769230769
5701,2.74365384615385,3.91346153846154
5702,2.71769230769231,3.97692307692308
5703,11.2259615384615,3.75
5704,14.0530769230769,3.23269230769231
5705,12.3288461538462,3.04038461538462
5706,11.1694230769231,3.6
5707,6.12211538461538,3.94230769230769
5708,3.80865384615385,3.93461538461539
5709,4.76865384615385,3.94038461538462
5710,5.305,3.96730769230769
5711,2.74134615384615,4.02692307692308
5712,1.67326923076923,3.88461538461539
5713,1.5675,3.85961538461538
5714,1.55634615384615,3.98846153846154
5715,3.25826923076923,4.14807692307692
5716,1.8175,4.125
5717,1.21884615384615,4.01346153846154
5718,6.35692307692308,4.01346153846154
5719,15.7180769230769,3.85961538461538
5720,5.72134615384615,3.92307692307693
5721,7.63730769230769,4.11730769230769
5722,16.2673076923077,4.08076923076923
5723,20.3461538461538,4
5724,4.05769230769231,3.81923076923077
5725,4.86557692307692,3.96730769230769
5726,32.0178846153846,4.09423076923077
5727,1318.62807692308,3.79615384615385
5728,29.1303846153846,3.43076923076923
5729,26.3361538461539,3.30961538461539
5730,38.1040384615385,2.93461538461538
5731,24.5998076923077,2.88461538461538
5732,10.7696153846154,2.63461538461538
5733,14.0198076923077,3.22307692307692
5734,17.0348076923077,2.54423076923077
5735,30.1028846153846,2.86730769230769
5736,10.6423076923077,3.14615384615385
5737,10.9926923076923,3.38461538461539
5738,8.39884615384616,3.39807692307693
5739,7.65134615384615,3.46730769230769
5740,1.9525,3.74230769230769
5741,7.09653846153846,3.78846153846154
5742,5.77057692307692,3.64230769230769
5743,7.06480769230769,3.48269230769231
5744,6.29096153846154,3.60576923076923
5745,3.48307692307692,3.73653846153846
5746,3.48461538461538,3.79423076923077
5747,1.45230769230769,3.81153846153846
5748,3.72076923076923,3.61153846153846
5749,19.5348076923077,3.62307692307692
5750,9.82307692307692,3.44038461538462
5751,7.83480769230769,3.63653846153846
5752,0.209230769230769,3.82692307692308
5753,0.273653846153846,3.90576923076923
5754,0.00538461538461539,3.95961538461539
5755,0.0076923076923077,4.04423076923077
5756,0.0109615384615385,4.08076923076923
5757,0.000384615384615385,4.15576923076923
5758,0,4.18846153846154
5759,0,4.16346153846154
5760,0.0257692307692308,4.12884615384615
5761,0.847884615384615,3.84807692307693
5762,1.04346153846154,3.85192307692308
5763,0.573461538461538,3.83461538461539
5764,5.70846153846154,3.75769230769231
5765,5.71826923076923,3.43076923076923
5766,7.21326923076923,3.67115384615384
5767,5.99711538461539,3.57692307692307
5768,6.79730769230769,3.53846153846154
5769,6.54096153846154,3.45
5770,1.15961538461538,3.47692307692308
5771,3.04038461538461,3.47884615384615
5772,1.65730769230769,3.61923076923077
5773,4.88019230769231,3.47307692307692
5774,14.6619230769231,3.49807692307692
5775,14.1713461538462,3
5776,7.90634615384615,3.225
5777,12.2276923076923,3.21730769230769
5778,9.23961538461539,2.98076923076923
5779,3.03423076923077,3.06346153846154
5780,4.15653846153846,3.15384615384615
5781,12.3894230769231,3.06923076923077
5782,7.93096153846154,3.15576923076923
5783,2.12884615384615,2.95
5784,1.04538461538462,2.92115384615385
5785,1.59730769230769,3.09807692307692
5786,0.586923076923077,3.19807692307692
5787,0.160384615384615,3.40576923076923
5788,0,3.60384615384615
5789,0.191730769230769,3.64615384615384
5790,0.372115384615385,3.09615384615384
5791,0.528653846153846,3.17307692307692
5792,0.854423076923077,3.19423076923077
5793,0.701153846153846,3.10769230769231
5794,0.67,2.95576923076923
5795,0.480192307692308,3.06730769230769
5796,0.0207692307692308,3.23076923076923
5797,0.0557692307692308,3.31730769230769
5798,0.0457692307692308,3.22115384615385
5799,0.00596153846153846,3.57884615384615
5800,0.0221153846153846,3.64230769230769
5801,0,3.75192307692308
5802,0,3.74423076923077
5803,0,3.79423076923077
5804,0,3.89423076923077
5805,0,3.68461538461538
5806,0,3.59230769230769
5807,0.00692307692307693,3.73076923076923
5808,0.0573076923076923,3.63846153846154
5809,0.0103846153846154,3.53846153846154
5810,0,3.44038461538462
5811,0,3.48076923076923
5812,0,3.46923076923077
5813,0,3.51346153846154
5814,0,3.66153846153846
5815,0.0142307692307692,3.59615384615384
5816,0.00769230769230769,3.39807692307692
5817,0,3.68076923076923
5818,0,3.72115384615385
5819,0,3.60961538461538
5820,0,3.525
5821,0,3.50961538461538
5822,0,3.6326923076923
5823,0,3.66730769230769
5824,0,3.55576923076923
5825,0,3.49230769230769
5826,0.0211538461538462,3.54038461538461
5827,0.802115384615385,3.16923076923077
5828,1.94903846153846,2.92692307692308
5829,0.00557692307692308,3.27307692307693
5830,0,3.63653846153846
5831,0.0171153846153846,3.73076923076923
5832,0.0484615384615385,3.70384615384615
5833,0,3.04615384615385
5834,0,3.40769230769231
5835,0,3.79038461538462
5836,0,3.93653846153846
5837,0,3.86730769230769
5838,0,3.89423076923077
5839,0,3.80384615384616
5840,0,3.80192307692308
5841,0,3.80961538461539
5842,0,3.90192307692308
5843,0,3.88846153846154
5844,0,3.71153846153847
5845,0,3.61923076923077
5846,0,3.77115384615385
5847,0,3.73846153846154
5848,0.000576923076923077,3.75769230769231
5849,0,3.84230769230769
5850,0,3.83653846153846
5851,0,4.08076923076923
5852,0,4.02692307692307
5853,0,4.075
5854,0,4.07307692307692
5855,0,4.10961538461538
5856,0.06,3.85576923076923
5857,0.0105769230769231,3.825
5858,0.205769230769231,3.29423076923077
5859,0.0134615384615385,3.72692307692308
5860,0.00288461538461538,3.60192307692308
5861,0,3.66923076923077
5862,0,3.8
5863,0,3.95576923076923
5864,0,4.17115384615384
5865,0,4.15384615384615
5866,0,4.175
5867,0,4.15576923076923
5868,0,3.96538461538461
5869,0,4.06538461538461
5870,0,4.14615384615384
5871,0,4.36153846153847
5872,0,4.24038461538462
5873,0,4.11153846153846
5874,0,4.09615384615384
5875,0.00615384615384616,4.13269230769231
5876,0.00653846153846154,3.93653846153846
5877,0.0234615384615385,4.10576923076923
5878,0.130576923076923,3.87692307692308
5879,0.0369230769230769,3.99423076923077
5880,0.0465384615384615,4.2
5881,0.0196153846153846,4.22884615384616
5882,0.0378846153846154,4.26538461538462
5883,0.035,4.14038461538461
5884,0.208269230769231,4.1076923076923
5885,0,4.14230769230769
5886,0.126538461538462,4.35384615384616
5887,0.0425,4.46923076923077
5888,0.201153846153846,4.33653846153846
5889,0,4.46153846153846
5890,0,4.54423076923077
5891,0,4.58461538461538
5892,0.894230769230769,4.27307692307693
5893,1.02576923076923,3.65769230769231
5894,3.25019230769231,4.07692307692307
5895,1.28673076923077,3.87692307692308
5896,1.40211538461538,4.01346153846154
5897,1.01057692307692,3.78269230769231
5898,0.193846153846154,3.90192307692308
5899,0.0163461538461539,4.09230769230769
5900,0,4.30769230769231
5901,0.0138461538461538,4.47692307692308
5902,0.0190384615384615,4.49423076923077
5903,0.000192307692307692,4.58461538461538
5904,0,4.825
5905,0.0211538461538462,4.90192307692308
5906,0.0459615384615385,4.73653846153847
5907,0.0025,4.86153846153846
5908,0.0259615384615385,4.81346153846154
5909,0.284615384615385,4.74423076923077
5910,0.164423076923077,4.60961538461538
5911,0,4.77500000000001
5912,0,4.85961538461539
5913,0.0209615384615385,4.93269230769231
5914,0.0736538461538462,4.77692307692308
5915,0.236538461538461,4.73461538461539
5916,0.0669230769230769,4.89230769230769
5917,0,5.03076923076923
5918,0,5.06153846153846
5919,0,5.11346153846154
5920,0.0107692307692308,4.95192307692308
5921,0.145769230769231,4.56923076923077
5922,3.69769230769231,4.35769230769231
5923,3.48269230769231,4.40961538461538
5924,2.48230769230769,4.19807692307693
5925,0.353846153846154,4.24615384615385
5926,0.552692307692308,4.33846153846154
5927,0.0815384615384615,4.51730769230769
5928,0.0723076923076923,4.49807692307692
5929,0.0742307692307692,4.68846153846154
5930,0.126538461538462,4.59423076923077
5931,0,4.75961538461539
5932,0.0357692307692308,4.83269230769231
5933,0.0278846153846154,4.91153846153846
5934,0.0861538461538462,5.04230769230769
5935,0,5.23269230769231
5936,0,5.36538461538462
5937,0.0388461538461539,5.59807692307693
5938,0.575769230769231,5.60576923076923
5939,0.0980769230769231,5.52692307692307
5940,0.323269230769231,5.35
5941,0.00365384615384615,5.28269230769231
5942,0,5.73461538461538
5943,0,5.86346153846154
5944,0,5.93846153846154
5945,0.0188461538461538,5.71923076923077
5946,0.2425,5.65
5947,0.035,5.7173076923077
5948,0,6.14038461538461
5949,0,6.21923076923077
5950,0,5.8673076923077
5951,0,6.15
5952,0,6.11730769230769
5953,0.109038461538462,6.0673076923077
5954,0.890769230769231,6.07884615384616
5955,0.253076923076923,5.68076923076923
5956,0,5.74807692307692
5957,0,5.85769230769231
5958,0,6.03653846153847
5959,0,6.33076923076923
5960,0,6.1076923076923
5961,0,5.95
5962,0.0288461538461539,5.79807692307692
5963,0,6.06730769230769
5964,0.00634615384615385,6.26346153846154
5965,0.9,5.90576923076923
5966,1.66269230769231,5.74807692307692
5967,0.733846153846154,5.68846153846154
5968,0.482115384615385,5.76153846153846
5969,0.403461538461539,5.95192307692308
5970,0.7875,5.79230769230769
5971,2.95288461538462,5.78269230769231
5972,1.21557692307692,5.57692307692307
5973,2.11192307692308,5.65192307692308
5974,2.32846153846154,5.67307692307692
5975,0.891730769230769,5.38653846153846
5976,2.715,5.66153846153846
5977,2.39230769230769,5.30961538461539
5978,1.60923076923077,4.92692307692308
5979,2.58596153846154,4.7
5980,6.98653846153846,4.68269230769231
5981,5.70615384615385,5.02115384615385
5982,8.36769230769231,4.94038461538462
5983,2.16230769230769,5.06153846153846
5984,0.218461538461538,5.13461538461538
5985,0.881730769230769,5.31153846153846
5986,2.16538461538462,5.35384615384615
5987,0.207307692307692,5.43653846153846
5988,4.16038461538462,5.75961538461539
